# Designed quadrature rule — Legendre / uniform (Le) family
# family: legendre
# weight function: uniform on the unit cube, density 1 on [0,1]^d (Lebesgue measure, the unit cube frame of the bank)
# normalization: total mass 1, so the weights sum to 1
# verified: sum of weights = 1   (|sum w - 1| = 2.196e-18)
# domain: [0,1]^d
# d: 3   p: 35   q: 18   n: 2028
# exactness: all monomials of total degree <= p
# verified max relative monomial error (BigFloat, 192 bits): 2.195509e-18
# relative error definition: |sum_s w_s prod_k x_sk^a_k - E[x^a]| / max(sum_s |w_s| prod_k |x_sk|^a_k, 1)
# project relative gate: 1.0e-11 (passed)
# min weight: 9.9911697092618614e-06   max weight: 0.0020731331938369274   (all weights positive)
# node range: [4.89846814797266e-07, 0.99999951015318522] (all nodes strictly inside the cube)
# source file: rules/legendre_d3_p35_n2028.csv   (local tree: sync)
# source sha256: 6286dfd0686d63f4ffbf6e71248067fe1f28da41676f384120f26234cab49289
# precision shipped: Float64 round-trip (17 significant digits)
# credit: derived-from:dw_d3_p35_n2102.csv (Diallo and Worku, arXiv:2601.14488, their published rule for this same d=3 p=35 cell)
# credit note: our pair elimination started from their published rule in this cell and went below it: the count is ours, the starting point is theirs
# credit evidence grade: log-names-file
# credit evidence: a worker log names this exact file on a production line — dw_warm_d3p35.log: 2026-09-13 20:30:07  BANKED legendre_d3_p35_n2028.csv (relerr 6.0e-14); another machine's index of ITS OWN worker logs names this exact file on a production line — comms/provenance/poppyrose.tsv (that machine's own log dw_warm_d3p35.log), banked 2026-09-13T20:30:07
# lineage parent: legendre_d3_p35_n2030.csv
# lineage chain root: dw:dw_d3_p35_n2102.csv
# credit vocabulary: ours | derived-from:<rule> (<paper>) | transcribed:<source> | same-rule:<source> | unrecorded
# tie: no-tie
# tie note: Diallo and Worku, arXiv:2601.14488: published count(s) 2102 for this cell, ours is 2028; literature survey (publish/shared/literature_best.tsv, source key diallo_worku2026): best published count 2102 for this cell, ours is 2028
# tie vocabulary: same-rule:<source> | distinct:<source> (equal count, different node set) | unestablished:<source> | no-tie | no-published-count-on-record
# extended precision: twin-shipped
# Float64 file origin: round-down of the extended twin (row order shared with rules_extended/); the source file above is the bank file the twin was refined from
# extended-precision twin: rules_extended/legendre_d3_p35_q18_n2028.mp.csv (80 digits, verified rel err 2.555759e-76)
# Float64 file: round-down of the extended twin (row order shared): row i here is row i of the twin rounded to Float64
# the twin rounded to IEEE binary128 (Float128): verified rel err 3.246195e-36 (0.02 eps128)
# extended-precision source sha256: 2204c4726660a16cce5331bb2fdb7ae660a0958f7bcb0d5ff94bfb6d5e33df75
# generated: 2026-09-20T18:05:48 by make_publish.jl
# columns: x1,x2,x3,w
x1,x2,x3,w
0.7855661791175936,0.4316636365597831,0.6047174580106359,0.0014422011055302412
0.2144338208824064,0.5683363634402169,0.39528254198936413,0.0014422011055302412
0.4758503760837049,0.7074669833071742,0.5443356772303856,0.0018851404243717582
0.524149623916295,0.29253301669282583,0.4556643227696145,0.0018851404243717582
0.592698912255879,0.5441480163663412,0.689577142613674,0.001664178175183688
0.40730108774412105,0.4558519836336587,0.31042285738632597,0.001664178175183688
0.8299097497612181,0.49036281919484104,0.5189100399000762,0.0014755453798634094
0.17009025023878185,0.509637180805159,0.4810899600999237,0.0014755453798634094
0.5717284456601002,0.7837821219335924,0.5294896940877196,0.001080906064708407
0.42827155433989983,0.21621787806640755,0.47051030591228044,0.001080906064708407
0.5189976716702855,0.5367116282658926,0.8274706774538626,0.0010374432404755122
0.4810023283297145,0.4632883717341074,0.17252932254613734,0.0010374432404755122
0.9221431409001273,0.5425268202422363,0.499369750226875,0.0009313241778954153
0.07785685909987274,0.45747317975776375,0.500630249773125,0.0009313241778954153
0.48102228001369696,0.9556965593440444,0.5462776752186321,0.0008444715561187392
0.518977719986303,0.04430344065595557,0.45372232478136787,0.0008444715561187392
0.49767637398037495,0.5018526233380082,0.9042374529377222,0.0011347469799457537
0.5023236260196251,0.4981473766619918,0.09576254706227778,0.0011347469799457537
0.6518470963591215,0.4978124974092279,0.6195948956714346,0.001724028998489352
0.3481529036408785,0.502187502590772,0.38040510432856545,0.001724028998489352
0.3726649831928582,0.5109141971412665,0.6100872812843355,0.0011631408008724406
0.6273350168071418,0.4890858028587335,0.38991271871566446,0.0011631408008724406
0.48204202633266735,0.47119013377207486,0.4717183258139553,0.0008629449292887473
0.5179579736673326,0.5288098662279251,0.5282816741860447,0.0008629449292887473
0.9782955314002518,0.5463428386712984,0.596284005184879,0.00039028449045408074
0.021704468599748228,0.45365716132870165,0.403715994815121,0.00039028449045408074
0.5355460482523324,0.9967843355678032,0.6092146716819736,0.0002219388941771484
0.46445395174766757,0.003215664432196747,0.39078532831802637,0.0002219388941771484
0.3467714666254018,0.3963484388978784,0.970754473388115,0.00039840118807278857
0.6532285333745982,0.6036515611021216,0.029245526611884922,0.00039840118807278857
0.5229150584951745,0.6240892967942717,0.6407613147862778,0.001923684863476637
0.47708494150482555,0.3759107032057283,0.3592386852137221,0.001923684863476637
0.5371686995458481,0.4526718539415866,0.5819353283032956,0.001610835729760741
0.4628313004541519,0.5473281460584134,0.41806467169670436,0.001610835729760741
0.5028709688073921,0.36058665847429033,0.2531134573838318,0.0011054482135114784
0.4971290311926079,0.6394133415257097,0.7468865426161682,0.0011054482135114784
0.5933907975047034,0.5703707976859581,0.5054595741675706,0.0020731331938369274
0.4066092024952967,0.4296292023140419,0.49454042583242946,0.0020731331938369274
0.5216590063273516,0.7575007299353116,0.7945822767624301,0.0012579604532751635
0.4783409936726483,0.24249927006468847,0.2054177232375699,0.0012579604532751635
0.5568304619029596,0.2558487292998193,0.6848355136720429,0.0012293890803857475
0.44316953809704046,0.7441512707001807,0.3151644863279571,0.0012293890803857475
0.7415441103886397,0.32261510864655485,0.2480207691596856,0.0014652431925279517
0.2584558896113604,0.6773848913534452,0.7519792308403144,0.0014652431925279517
0.8055546092799248,0.6048112498913256,0.26397585066995244,0.0008378227520683468
0.19444539072007516,0.3951887501086744,0.7360241493300476,0.0008378227520683468
0.7597700114466662,0.8043200044885668,0.7239890516215407,0.0010980059114373095
0.24022998855333375,0.1956799955114332,0.2760109483784593,0.0010980059114373095
0.7629491810588668,0.1631462897002663,0.7690029115561541,0.001085441250683583
0.2370508189411332,0.8368537102997337,0.2309970884438459,0.001085441250683583
0.8261872270211983,0.12823263253353104,0.045999889304602956,0.00021827141106373838
0.1738127729788017,0.871767367466469,0.954000110695397,0.00021827141106373838
0.8497237793536866,0.8073663825288305,0.14920901071191847,0.00017335287819626806
0.15027622064631346,0.19263361747116953,0.8507909892880815,0.00017335287819626806
0.91235317833123,0.9349383630271665,0.9489894898742168,0.0002707696325350265
0.08764682166877008,0.06506163697283353,0.051010510125783184,0.0002707696325350265
0.9034533943909375,0.06413813807959157,0.9001445220611176,0.00019150965591679988
0.09654660560906246,0.9358618619204084,0.09985547793888243,0.00019150965591679988
0.9339164004422956,0.06606868423025018,0.046936076560514114,0.00021097403461539313
0.06608359955770442,0.9339313157697499,0.9530639234394859,0.00021097403461539313
0.9086290279438529,0.9136522311219926,0.04938110893269646,0.0002864960761667417
0.0913709720561471,0.08634776887800748,0.9506188910673036,0.0002864960761667417
0.3923742542775719,0.6904633430018711,0.6528609001612999,0.0012648928804737715
0.6076257457224281,0.30953665699812893,0.3471390998387,0.0012648928804737715
0.5294573872108896,0.6568798102484495,0.4552299839732062,0.0015864032555196778
0.47054261278911036,0.34312018975155045,0.5447700160267938,0.0015864032555196778
0.6699652834019463,0.4408997050336682,0.7536422748411522,0.0013579664462186288
0.33003471659805367,0.5591002949663317,0.24635772515884782,0.0013579664462186288
0.4427217037759611,0.5650657504416886,0.5817138211060446,0.0015739948143191837
0.5572782962240389,0.43493424955831134,0.4182861788939553,0.0015739948143191837
0.7223314984851519,0.6703118542243777,0.4784602738179695,0.0016230969672091547
0.2776685015148482,0.3296881457756223,0.5215397261820305,0.0016230969672091547
0.6201275193964478,0.36693103795394394,0.48117820558112645,0.0017255524529398636
