# Designed quadrature rule — Legendre / uniform (Le) family
# family: legendre
# weight function: uniform on the unit cube, density 1 on [0,1]^d (Lebesgue measure, the unit cube frame of the bank)
# normalization: total mass 1, so the weights sum to 1
# verified: sum of weights = 1   (|sum w - 1| = 3.822e-18)
# domain: [0,1]^d
# d: 2   p: 51   q: 26   n: 456
# exactness: all monomials of total degree <= p
# verified max relative monomial error (BigFloat, 192 bits): 7.061046e-18
# relative error definition: |sum_s w_s prod_k x_sk^a_k - E[x^a]| / max(sum_s |w_s| prod_k |x_sk|^a_k, 1)
# project relative gate: 1.0e-11 (passed)
# min weight: 6.2950908881012564e-05   max weight: 0.0066774114433343652   (all weights positive)
# node range: [3.4161732918661349e-05, 0.9999658382670813] (all nodes strictly inside the cube)
# source file: rules/legendre_d2_p51_n456.csv   (local tree: sync)
# source sha256: d29ec0bbc4f7e7ce756ee861a40cf7a1af73a995343650eded7798f6741beb00
# precision shipped: Float64 round-trip (17 significant digits)
# credit: ours
# credit note: our own tooling produced this rule — a cluster harvest ledger recorded this file as new to the bank — OSPool harvest ledger (cluster/finds_ospool.tsv), recorded new to the bank at the pull of 2026-09-09 18:46 UTC; a cluster job log named this exact file on a production line — a job log on OSPool's access point named it (comms/provenance/clusters/ospool-ap40-logscan.tsv, log r1_14999820_287.out), banked 2026-09-09T15:10:16Z. There is no entry in rules/literature.tsv and no node-level match against the published rules held locally, so this is our work
# credit evidence grade: cluster-find-ledger
# credit evidence: a cluster harvest ledger recorded this file as new to the bank — OSPool harvest ledger (cluster/finds_ospool.tsv), recorded new to the bank at the pull of 2026-09-09 18:46 UTC; a cluster job log named this exact file on a production line — a job log on OSPool's access point named it (comms/provenance/clusters/ospool-ap40-logscan.tsv, log r1_14999820_287.out), banked 2026-09-09T15:10:16Z
# lineage parent: unrecorded
# lineage chain root: unrecorded
# credit vocabulary: ours | derived-from:<rule> (<paper>) | transcribed:<source> | same-rule:<source> | unrecorded
# tie: no-tie
# tie note: Festa and Sommariva 2012, J. Comput. Appl. Math. 236(17), 4296-4302: published count(s) 462 for this cell, ours is 456; Diallo and Worku, arXiv:2601.14488: published count(s) 465 for this cell, ours is 456; literature survey (publish/shared/literature_best.tsv, source key festa_sommariva2012): best published count 462 for this cell, ours is 456
# tie vocabulary: same-rule:<source> | distinct:<source> (equal count, different node set) | unestablished:<source> | no-tie | no-published-count-on-record
# extended precision: twin-shipped
# Float64 file origin: round-down of the extended twin (row order shared with rules_extended/); the source file above is the bank file the twin was refined from
# extended-precision twin: rules_extended/legendre_d2_p51_q26_n456.mp.csv (80 digits, verified rel err 8.067621e-73)
# Float64 file: round-down of the extended twin (row order shared): row i here is row i of the twin rounded to Float64
# the twin rounded to IEEE binary128 (Float128): verified rel err 3.855621e-36 (0.02 eps128)
# extended-precision source sha256: 6355b6a2ec794e04eaee9c643787c1e62200bd6eead320d668e804ca931cab7b
# generated: 2026-09-20T18:05:38 by make_publish.jl
# columns: x1,x2,w
x1,x2,w
0.9991371373341258,0.436536509713852,0.00023274278560400354
0.000862862665874178,0.563463490286148,0.00023274278560400354
0.5726758747869738,0.9974106103147738,0.0004414605980315797
0.42732412521302615,0.002589389685226147,0.0004414605980315797
0.0009420250295581946,0.7752796152023738,0.00023291997465337537
0.9990579749704418,0.22472038479762618,0.00023291997465337537
0.8343855767224121,0.031183704070683278,0.00046129595674128057
0.16561442327758794,0.9688162959293167,0.00046129595674128057
0.8449324322973981,0.2948325959171799,0.0026840393141767
0.15506756770260186,0.7051674040828201,0.0026840393141767
0.5549612645073793,0.8524634849422584,0.004000465018531374
0.4450387354926207,0.14753651505774157,0.004000465018531374
0.8420611591347047,0.9235274067041462,0.0024199253698175965
0.1579388408652953,0.07647259329585372,0.0024199253698175965
0.7731998067127914,0.5957905248647186,0.005142616209859844
0.22680019328720857,0.4042094751352813,0.005142616209859844
0.9982017759238886,0.5891365162882579,0.00020065122571890381
0.0017982240761113552,0.41086348371174214,0.00020065122571890381
0.20912700469128587,0.49065971449776297,0.0043202625876129375
0.7908729953087141,0.509340285502237,0.0043202625876129375
0.27902615843315787,0.8549444866150147,0.003990824024905103
0.7209738415668421,0.14505551338498532,0.003990824024905103
0.5312827943103426,0.26998407716272677,0.005567294596643464
0.46871720568965736,0.7300159228372732,0.005567294596643464
0.8101501039962197,0.9870899490777199,0.001061484125062979
0.18984989600378036,0.012910050922280099,0.001061484125062979
0.9986121288663948,0.9338111805529457,0.0001480184292565559
0.0013878711336051776,0.06618881944705439,0.0001480184292565559
0.9043114956672791,0.20975874125592797,0.002936401081304866
0.09568850433272096,0.790241258744072,0.002936401081304866
0.0523088528435808,0.9986813961057229,0.00016776301874831957
0.9476911471564192,0.0013186038942770751,0.00016776301874831957
0.9875806926969191,0.015468457916526025,0.0003101104542312079
0.012419307303080914,0.9845315420834739,0.0003101104542312079
0.2615317554849442,0.13882294430347825,0.003619782822593931
0.7384682445150559,0.8611770556965218,0.003619782822593931
0.7871072996692527,0.044567444799448075,0.0007005281040516793
0.21289270033074725,0.9554325552005519,0.0007005281040516793
0.0026151672692412615,0.38637796643405825,0.000342519622647378
0.9973848327307587,0.6136220335659418,0.000342519622647378
0.9632907475231901,0.19656919731890318,0.0017155424821388072
0.03670925247680995,0.8034308026810968,0.0017155424821388072
0.1501673743018307,0.028452403790729806,0.0014773312376697855
0.8498326256981693,0.9715475962092702,0.0014773312376697855
0.10586065839748411,0.976187990981952,0.0010138035428540971
0.8941393416025158,0.023812009018048065,0.0010138035428540971
0.8243041100219008,0.0010810060199491704,0.00023283179339302876
0.17569588997809912,0.9989189939800508,0.00023283179339302876
0.6823207522527501,0.28849171771565546,0.0051167016084916715
0.31767924774724987,0.7115082822843445,0.0051167016084916715
0.353036154993218,0.6403003304209083,0.0055346514042703574
0.6469638450067821,0.35969966957909166,0.0055346514042703574
0.34233800842523926,0.008877787636772447,0.0007233848970487651
0.6576619915747608,0.9911222123632275,0.0007233848970487651
