# Designed quadrature rule — Legendre / uniform (Le) family
# family: legendre
# weight function: uniform on the unit cube, density 1 on [0,1]^d (Lebesgue measure, the unit cube frame of the bank)
# normalization: total mass 1, so the weights sum to 1
# verified: sum of weights = 1   (|sum w - 1| = 4.987e-18)
# domain: [0,1]^d
# d: 4   p: 11   q: 6   n: 234
# exactness: all monomials of total degree <= p
# verified max relative monomial error (BigFloat, 192 bits): 6.843992e-18
# relative error definition: |sum_s w_s prod_k x_sk^a_k - E[x^a]| / max(sum_s |w_s| prod_k |x_sk|^a_k, 1)
# project relative gate: 1.0e-11 (passed)
# min weight: 0.00030087782736614458   max weight: 0.018255806364387669   (all weights positive)
# node range: [4.9975163225579024e-07, 0.9999995002483677] (all nodes strictly inside the cube)
# source file: rules/legendre_d4_p11_n234.csv   (local tree: sync)
# source sha256: 136befebe70a8412815152b8db5901fff499e756f3f67ffe2e1fdac3d8cc17b0
# precision shipped: Float64 round-trip (17 significant digits)
# credit: ours
# credit note: our own tooling produced this rule — another machine's index of ITS OWN worker logs names this exact file on a production line — comms/provenance/L2ECON-LT0002.tsv (that machine's own log legendre_worker_d4p11.log), banked 2026-08-30T06:49:55. There is no entry in rules/literature.tsv and no node-level match against the published rules held locally, so this is our work
# credit evidence grade: host-provenance-index
# credit evidence: another machine's index of ITS OWN worker logs names this exact file on a production line — comms/provenance/L2ECON-LT0002.tsv (that machine's own log legendre_worker_d4p11.log), banked 2026-08-30T06:49:55
# lineage parent: unrecorded
# lineage chain root: unrecorded
# credit vocabulary: ours | derived-from:<rule> (<paper>) | transcribed:<source> | same-rule:<source> | unrecorded
# tie: no-tie
# tie note: literature survey (publish/shared/literature_best.tsv, source key frontin2021): best published count 272 for this cell, ours is 234
# tie vocabulary: same-rule:<source> | distinct:<source> (equal count, different node set) | unestablished:<source> | no-tie | no-published-count-on-record
# extended precision: twin-shipped
# Float64 file origin: round-down of the extended twin (row order shared with rules_extended/); the source file above is the bank file the twin was refined from
# extended-precision twin: rules_extended/legendre_d4_p11_q6_n234.mp.csv (80 digits, verified rel err 5.360262e-73)
# Float64 file: round-down of the extended twin (row order shared): row i here is row i of the twin rounded to Float64
# the twin rounded to IEEE binary128 (Float128): verified rel err 5.154140e-36 (0.03 eps128)
# extended-precision source sha256: 052eed54fa8944fd235e7e1a75831e85ec0f9441e51dfcc40226376878e09103
# generated: 2026-09-19T21:21:01 by make_publish.jl
# columns: x1,x2,x3,x4,w
x1,x2,x3,x4,w
0.6387638364995604,0.9562122534940721,0.9313086873537391,0.31984146749890746,0.004247246652164791
0.36123616350043963,0.04378774650592792,0.06869131264626095,0.6801585325010925,0.004247246652164791
0.9516919261909779,0.2320968571308747,0.034418989395523035,0.8246821199432122,0.0018474186342197964
0.04830807380902209,0.7679031428691253,0.965581010604477,0.17531788005678778,0.0018474186342197964
0.045259322889554844,0.006878094647822777,0.7950040407795951,0.299942298758674,0.0013213661446397874
0.9547406771104452,0.9931219053521773,0.20499595922040492,0.7000577012413259,0.0013213661446397874
0.15952928765180338,0.0220236190720692,0.44377180640605596,0.5637215094028241,0.003990396175872978
0.8404707123481966,0.9779763809279308,0.556228193593944,0.4362784905971759,0.003990396175872978
0.9722517607111869,0.9559870583477108,0.4063253984850716,0.14598197790012854,0.0016890507587204772
0.02774823928881311,0.04401294165228919,0.5936746015149285,0.8540180220998714,0.0016890507587204772
0.30829269988234553,0.4621075502824309,0.6985910311460509,0.9614192134628167,0.0049558598414549335
0.6917073001176545,0.5378924497175691,0.30140896885394913,0.03858078653718329,0.0049558598414549335
0.7371118774940668,0.3341504386763702,0.17750523219317232,0.927871664790923,0.005422944938803954
0.26288812250593313,0.6658495613236298,0.8224947678068277,0.07212833520907704,0.005422944938803954
0.8936614450256513,0.8600938573420535,0.4324085983849776,0.005976606069540332,0.0016882531896608324
0.1063385549743487,0.1399061426579466,0.5675914016150224,0.9940233939304597,0.0016882531896608324
0.6358399459554653,0.06182027083821627,0.9715237962136736,0.8033149460046267,0.002893105492134955
0.36416005404453466,0.9381797291617837,0.028476203786326478,0.19668505399537325,0.002893105492134955
0.062478978531875125,0.6380298564127996,0.8247070570723659,0.9917726162766336,0.0017369185263093302
0.9375210214681249,0.36197014358720037,0.1752929429276341,0.00822738372336636,0.0017369185263093302
0.04620851736335773,0.922009071824401,0.9818536197289105,0.9165370559787378,0.000728505272624959
0.9537914826366423,0.07799092817559906,0.01814638027108951,0.08346294402126216,0.000728505272624959
0.2990827227666513,0.8529038195778356,0.6015976514765509,0.970630647195235,0.003403451965900764
0.7009172772333486,0.1470961804221645,0.39840234852344913,0.029369352804765072,0.003403451965900764
0.9782627347178205,0.6232028987744563,0.3586621348422612,0.45855671959464145,0.005364206535989349
0.02173726528217946,0.37679710122554366,0.6413378651577388,0.5414432804053585,0.005364206535989349
0.005776487041277763,0.9470917344339184,0.1950228267517188,0.7965453996685443,0.001390559601510977
0.9942235129587222,0.052908265566081684,0.8049771732482812,0.2034546003314557,0.001390559601510977
0.6146147401141187,0.9890846248991442,0.36307502712301354,0.31917996761599654,0.003066021343400123
0.3853852598858813,0.010915375100855775,0.6369249728769865,0.6808200323840035,0.003066021343400123
0.039249290669130216,0.8376825991581608,0.08791307902300156,0.1960478039228506,0.0022605358111372634
0.9607507093308698,0.16231740084183924,0.9120869209769984,0.8039521960771494,0.0022605358111372634
0.7523475635724927,0.9958353902221055,0.7261478834101746,0.9230149295371446,0.0018240262625017452
0.24765243642750734,0.004164609777894402,0.27385211658982545,0.07698507046285538,0.0018240262625017452
0.8953699442634167,0.8996305417682525,0.014298662281974465,0.34994448467636785,0.001614281526588225
0.10463005573658338,0.10036945823174744,0.9857013377180255,0.6500555153236321,0.001614281526588225
0.5868133448179619,0.3169946297928063,0.5573537993913928,0.1227994909234084,0.008157120953211182
0.41318665518203807,0.6830053702071938,0.44264620060860715,0.8772005090765916,0.008157120953211182
0.4219096478771301,0.3458857651316885,0.7327648705690821,0.03370765134616032,0.0028652409819253065
0.57809035212287,0.6541142348683116,0.2672351294309179,0.9662923486538397,0.0028652409819253065
0.07041024484977888,0.9950430014557611,0.08014676998917264,0.007735888753489804,0.0004006314598712794
0.9295897551502211,0.0049569985442389115,0.9198532300108274,0.9922641112465101,0.0004006314598712794
0.8963373214249488,0.6259863007977441,0.6845743918148882,0.3512287854176622,0.006501348803502183
0.10366267857505121,0.37401369920225597,0.31542560818511184,0.6487712145823378,0.006501348803502183
0.3443533639504635,0.9969330187260224,0.9130704054512397,0.7041560552073498,0.002179129649049445
0.6556466360495365,0.0030669812739776525,0.0869295945487603,0.29584394479265025,0.002179129649049445
0.2959345672011932,0.3712247688474049,0.08945522635368994,0.03200007799456667,0.0032380957722535153
0.7040654327988067,0.6287752311525951,0.91054477364631,0.9679999220054334,0.0032380957722535153
0.7194379566367675,0.7237616590749235,0.8731588417486873,0.1730038094847046,0.0053495295235846795
0.28056204336323254,0.2762383409250765,0.12684115825131265,0.8269961905152954,0.0053495295235846795
0.019862288618522773,0.23438708491835558,0.963127344105902,0.2915229113097783,0.001758436883326281
0.9801377113814772,0.7656129150816444,0.03687265589409809,0.7084770886902216,0.001758436883326281
0.6472148706247203,0.0469618021354401,0.5972313496319658,0.1550138335390357,0.005257655151238351
0.35278512937527967,0.9530381978645599,0.40276865036803416,0.8449861664609644,0.005257655151238351
0.03201776634704884,0.1586805597003392,0.4355986331616817,0.3301239358946764,0.004327906810448899
0.9679822336529512,0.8413194402996608,0.5644013668383183,0.6698760641053235,0.004327906810448899
0.3380757031416211,0.5696913817562468,0.4722785135032093,0.027975266819939174,0.004921594907985183
0.6619242968583788,0.43030861824375327,0.5277214864967907,0.9720247331800608,0.004921594907985183
0.734377994651017,0.5500396172148899,0.9150991524276553,0.03727418177203494,0.0032197939401305536
0.2656220053489829,0.44996038278511,0.08490084757234471,0.9627258182279651,0.0032197939401305536
0.9913022044384764,0.549286006080743,0.21958789709857626,0.8804272771025492,0.0022458436218225418
