# Designed quadrature rule — Legendre / uniform (Le) family
# family: legendre
# weight function: uniform on the unit cube, density 1 on [0,1]^d (Lebesgue measure, the unit cube frame of the bank)
# normalization: total mass 1, so the weights sum to 1
# verified: sum of weights = 1   (|sum w - 1| = 1.177e-18)
# domain: [0,1]^d
# d: 5   p: 19   q: 10   n: 6826
# exactness: all monomials of total degree <= p
# verified max relative monomial error (BigFloat, 192 bits): 1.427811e-18
# relative error definition: |sum_s w_s prod_k x_sk^a_k - E[x^a]| / max(sum_s |w_s| prod_k |x_sk|^a_k, 1)
# project relative gate: 1.0e-11 (passed)
# min weight: 5.8557460084865439e-06   max weight: 0.00061429593830139931   (all weights positive)
# node range: [4.9259938361951697e-07, 0.99999950740061638] (all nodes strictly inside the cube)
# source file: rules/legendre_d5_p19_n6826.csv   (local tree: sync)
# source sha256: ae009ef861419ee43cb14cac39187185adbffd2fb8ba396f1e58d6ac666a6d7a
# precision shipped: Float64 round-trip (17 significant digits)
# credit: ours
# credit note: our own tooling produced this rule — rules/lineage records how we made it: promoted from symq/legendre_stage, staged by an earlier run of this tool (update_legendre.jl) (parent none). There is no entry in rules/literature.tsv and no node-level match against the published rules held locally, so this is our work
# credit evidence grade: lineage
# credit evidence: rules/lineage records how we made it: promoted from symq/legendre_stage, staged by an earlier run of this tool (update_legendre.jl) (parent none)
# lineage parent: none
# lineage chain root: none
# credit vocabulary: ours | derived-from:<rule> (<paper>) | transcribed:<source> | same-rule:<source> | unrecorded
# tie: no-published-count-on-record
# tie note: no published count for this cell is recorded in the repo
# tie vocabulary: same-rule:<source> | distinct:<source> (equal count, different node set) | unestablished:<source> | no-tie | no-published-count-on-record
# extended precision: twin-shipped
# Float64 file origin: round-down of the extended twin (row order shared with rules_extended/); the source file above is the bank file the twin was refined from
# extended-precision twin: rules_extended/legendre_d5_p19_q10_n6826.mp.csv (80 digits, verified rel err 1.372211e-78)
# Float64 file: round-down of the extended twin (row order shared): row i here is row i of the twin rounded to Float64
# the twin rounded to IEEE binary128 (Float128): verified rel err 1.948017e-36 (0.01 eps128)
# extended-precision source sha256: d28b48ec20abfa7a8aa4632af595de30b3cb9d57446ae8a990565d1a14488a24
# generated: 2026-09-19T21:23:11 by make_publish.jl
# columns: x1,x2,x3,x4,x5,w
x1,x2,x3,x4,x5,w
0.7959095821922146,0.007446359886145196,0.9928572474818863,0.9846933220801991,0.164255719658933,7.71571203738966e-6
0.20409041780778542,0.9925536401138548,0.00714275251811372,0.01530667791980091,0.835744280341067,7.71571203738966e-6
0.9975061166177167,0.17713086120624927,0.9790766876375485,0.6005741289459546,0.00044552980466605716,9.156943176577672e-6
0.002493883382283327,0.8228691387937508,0.02092331236245148,0.3994258710540454,0.9995544701953339,9.156943176577672e-6
0.8951400629324641,0.015218726735343085,0.009963404423096872,0.01500565532968891,0.832716589828743,8.284663368235686e-6
0.10485993706753595,0.9847812732646569,0.9900365955769032,0.9849943446703111,0.167283410171257,8.284663368235686e-6
0.015298577435682123,0.08086487597452287,0.998539834391676,0.041598988644914646,0.9083989418218806,8.106634235198787e-6
0.9847014225643179,0.9191351240254771,0.0014601656083239373,0.9584010113550854,0.09160105817811941,8.106634235198787e-6
0.012084071194527014,0.004865907624568142,0.2150556864472044,0.9535734444559018,0.9581493242677401,7.805209523981853e-6
0.987915928805473,0.9951340923754318,0.7849443135527956,0.04642655554409826,0.04185067573225986,7.805209523981853e-6
0.01362336965198756,0.9734128674655378,0.17030249097326103,0.9865821184921666,0.04396604126314916,8.46228165924379e-6
0.9863766303480125,0.026587132534462207,0.829697509026739,0.013417881507833405,0.9560339587368508,8.46228165924379e-6
0.9645737527178054,0.8482420193080715,0.024259463492394804,0.012794860021383692,0.9767289400483862,8.685808156529084e-6
0.03542624728219452,0.15175798069192845,0.9757405365076052,0.9872051399786164,0.023271059951613837,8.685808156529084e-6
0.9604132166223375,0.9841668571346367,0.035496071917822045,0.8723165836773881,0.009640839495825707,7.813325488545431e-6
0.03958678337766258,0.015833142865363328,0.964503928082178,0.12768341632261196,0.9903591605041743,7.813325488545431e-6
0.9862215478745823,0.5418296953457947,0.005690679788802161,0.02478824751246777,0.03219539471955554,6.896229610278099e-6
0.01377845212541774,0.4581703046542053,0.9943093202111979,0.9752117524875322,0.9678046052804444,6.896229610278099e-6
0.09300832460855848,0.5088079752403182,0.00018402954432955888,0.9811877564064171,0.9945031429207487,7.978200239501777e-6
0.9069916753914415,0.49119202475968177,0.9998159704556704,0.018812243593582873,0.005496857079251262,7.978200239501777e-6
0.03653614580687564,0.9270935084153152,0.1547221390146063,0.0018011475905276438,0.988144118449629,6.874301130057836e-6
0.9634638541931244,0.07290649158468479,0.8452778609853937,0.9981988524094724,0.011855881550370982,6.874301130057836e-6
0.7194064370672272,0.9466103099700914,0.03030535386091977,0.9897273935416822,0.9904862141979609,1.0639202421904365e-5
0.2805935629327728,0.05338969002990857,0.9696946461390802,0.010272606458317844,0.009513785802039133,1.0639202421904365e-5
0.0063400732077438125,0.002786719722169808,0.03237801380966438,0.9300214020591311,0.6824818816471319,9.125927966991472e-6
0.9936599267922562,0.9972132802778302,0.9676219861903356,0.06997859794086893,0.31751811835286814,9.125927966991472e-6
0.028651224144399606,4.967978169898734e-7,0.16410285076650333,0.0006205381899770465,0.34143065777130815,7.529297210721919e-6
0.9713487758556004,0.999999503202183,0.8358971492334967,0.9993794618100229,0.6585693422286919,7.529297210721919e-6
0.015005294609796868,0.954927334965087,0.9380606131000843,0.41703221102157967,0.9954997139636311,7.519849622393455e-6
0.9849947053902032,0.04507266503491306,0.06193938689991579,0.5829677889784204,0.0045002860363688715,7.519849622393455e-6
0.04980264414998168,0.9999995042022075,0.5527444005296053,0.027575411604281872,0.9725116582593922,1.0403507551517718e-5
0.9501973558500183,4.957977924732371e-7,0.44725559947039467,0.9724245883957181,0.027488341740607717,1.0403507551517718e-5
0.1460663974629551,0.9780626136534674,0.010463677819564955,0.04286571611709557,0.012248453938745874,6.387752880603861e-6
0.8539336025370449,0.021937386346532667,0.9895363221804351,0.9571342838829044,0.9877515460612541,6.387752880603861e-6
0.7794874434054595,0.962764468900954,0.006756527195276731,0.020630715663354126,0.9661517580895075,8.670059537281006e-6
0.22051255659454047,0.03723553109904601,0.9932434728047232,0.9793692843366458,0.033848241910492495,8.670059537281006e-6
0.006602824946324794,0.9880138563124475,0.0326805854041308,0.9670709958191127,0.5501826104296447,9.15265326405524e-6
0.9933971750536752,0.011986143687552478,0.9673194145958692,0.03292900418088724,0.44981738957035533,9.15265326405524e-6
0.08701856223269616,0.02617774422993427,0.007835169109271525,0.09863985409355573,0.9806870022332577,9.429720162543903e-6
0.9129814377673039,0.9738222557700658,0.9921648308907285,0.9013601459064443,0.019312997766742335,9.429720162543903e-6
0.9704159739623224,0.49423976767300065,0.003642667754452529,0.9149594354442521,0.9907063213137954,9.866664682578824e-6
0.029584026037677645,0.5057602323269994,0.9963573322455475,0.08504056455574788,0.009293678686204563,9.866664682578824e-6
0.03244494914768891,0.9995933143832267,0.0019694350629707166,0.7635845827564296,0.8242772147783999,1.0012476671162621e-5
0.9675550508523111,0.0004066856167732858,0.9980305649370292,0.2364154172435704,0.17572278522160015,1.0012476671162621e-5
0.01918867738211344,0.022786616720763247,0.04055590035730761,0.7630807520600617,0.004985206557307369,8.780546041186224e-6
0.9808113226178866,0.9772133832792368,0.9594440996426924,0.23691924793993835,0.9950147934426926,8.780546041186224e-6
0.9679887022180761,0.9968035522493169,0.034570117019925184,0.9802476132690804,0.5270704141568469,9.766707427387675e-6
0.03201129778192386,0.0031964477506830867,0.9654298829800748,0.01975238673091962,0.47292958584315314,9.766707427387675e-6
0.9942661721088867,0.9470164052373636,0.01486931184601341,0.871425351639214,0.9566208616994786,8.42918884476268e-6
0.005733827891113367,0.052983594762636387,0.9851306881539866,0.12857464836078603,0.043379138300521404,8.42918884476268e-6
0.09091971306601791,0.9887350322178086,0.015650601169470625,0.9738532978125864,0.1813596900448681,1.0931174021627663e-5
0.9090802869339821,0.01126496778219144,0.9843493988305294,0.026146702187413516,0.8186403099551319,1.0931174021627663e-5
0.9941498016835995,0.6279709718945847,0.02480342569316137,0.9489034027171879,0.0027268050396607357,6.1846212146225295e-6
0.005850198316400508,0.3720290281054152,0.9751965743068386,0.05109659728281214,0.9972731949603393,6.1846212146225295e-6
0.8554860738765223,0.03084087981567578,0.0033585444644963908,0.9900597636237776,0.03927148564208698,6.148873755497816e-6
0.1445139261234777,0.9691591201843243,0.9966414555355037,0.009940236376222418,0.9607285143579131,6.148873755497816e-6
0.0024812694491435625,0.08705757720862639,0.32426931136918,0.034842601158168354,0.9825288733913397,8.746473835509094e-6
0.9975187305508565,0.9129424227913736,0.67573068863082,0.9651573988418316,0.017471126608660386,8.746473835509094e-6
0.1920098615414452,0.04130974235805184,0.9812123606906705,0.013583959283417817,0.9628712197356148,1.0122570330628169e-5
