# Designed quadrature rule — Legendre / uniform (Le) family
# family: legendre
# weight function: uniform on the unit cube, density 1 on [0,1]^d (Lebesgue measure, the unit cube frame of the bank)
# normalization: total mass 1, so the weights sum to 1
# verified: sum of weights = 1   (|sum w - 1| = 6.505e-19)
# domain: [0,1]^d
# d: 3   p: 17   q: 9   n: 266
# exactness: all monomials of total degree <= p
# verified max relative monomial error (BigFloat, 192 bits): 6.243212e-18
# relative error definition: |sum_s w_s prod_k x_sk^a_k - E[x^a]| / max(sum_s |w_s| prod_k |x_sk|^a_k, 1)
# project relative gate: 1.0e-11 (passed)
# min weight: 0.00034057452002637044   max weight: 0.011919881704824225   (all weights positive)
# node range: [4.9971828053110955e-07, 0.99999950028171947] (all nodes strictly inside the cube)
# source file: rules/legendre_d3_p17_n266.csv   (local tree: sync)
# source sha256: 5509828bd47bbb38a0394fe41af7db35ea29769efd1a236f05ee45f2bf8847fd
# precision shipped: Float64 round-trip (17 significant digits)
# credit: ours
# credit note: our own tooling produced this rule — another machine's index of ITS OWN worker logs names this exact file on a production line — comms/provenance/L2ECON-LT0002.tsv (that machine's own log legendre.log), banked 2026-09-11T14:38:02. There is no entry in rules/literature.tsv and no node-level match against the published rules held locally, so this is our work
# credit evidence grade: host-provenance-index
# credit evidence: another machine's index of ITS OWN worker logs names this exact file on a production line — comms/provenance/L2ECON-LT0002.tsv (that machine's own log legendre.log), banked 2026-09-11T14:38:02
# lineage parent: unrecorded
# lineage chain root: unrecorded
# credit vocabulary: ours | derived-from:<rule> (<paper>) | transcribed:<source> | same-rule:<source> | unrecorded
# tie: no-tie
# tie note: Diallo and Worku, arXiv:2601.14488: published count(s) 282 for this cell, ours is 266; literature survey (publish/shared/literature_best.tsv, source key diallo_worku2026): best published count 282 for this cell, ours is 266
# tie vocabulary: same-rule:<source> | distinct:<source> (equal count, different node set) | unestablished:<source> | no-tie | no-published-count-on-record
# extended precision: twin-shipped
# Float64 file origin: round-down of the extended twin (row order shared with rules_extended/); the source file above is the bank file the twin was refined from
# extended-precision twin: rules_extended/legendre_d3_p17_q9_n266.mp.csv (80 digits, verified rel err 4.168600e-73)
# Float64 file: round-down of the extended twin (row order shared): row i here is row i of the twin rounded to Float64
# the twin rounded to IEEE binary128 (Float128): verified rel err 4.883357e-36 (0.03 eps128)
# extended-precision source sha256: e6b5ff12a5ac42e221487bad0249b7ed733c4480f084bddf3d8422eecc2b7800
# generated: 2026-09-19T21:20:01 by make_publish.jl
# columns: x1,x2,x3,w
x1,x2,x3,w
0.03958606498140649,0.6670134454046823,0.5079332287095865,0.0038034332557776475
0.9604139350185935,0.3329865545953176,0.49206677129041354,0.0038034332557776475
0.20357524671574992,0.36651753160783873,0.06366235083434663,0.004573118597164037
0.7964247532842501,0.6334824683921613,0.9363376491656533,0.004573118597164037
0.9991166104679193,0.2763725751965427,0.7664628485934105,0.00136665643080348
0.0008833895320806385,0.7236274248034573,0.23353715140658945,0.00136665643080348
0.15933222036635664,0.1205393951516787,0.012037563030124593,0.001624362038509125
0.8406677796336434,0.8794606048483213,0.9879624369698754,0.001624362038509125
0.9438256019083857,0.18771245559369026,0.38001855040044813,0.003899594947426621
0.05617439809161424,0.8122875444063097,0.6199814495995518,0.003899594947426621
0.7668225465395693,0.26389762025812846,0.9741620162748389,0.003023000407092007
0.2331774534604307,0.7361023797418715,0.025837983725161155,0.003023000407092007
0.40043553184221314,0.55003089414614,0.09297300882366746,0.007639778567955058
0.5995644681577869,0.4499691058538599,0.9070269911763326,0.007639778567955058
0.978278199394402,0.5732408315898405,0.8793477151464907,0.0030039553549623134
0.021721800605597974,0.42675916841015943,0.12065228485350929,0.0030039553549623134
0.7922878196781865,0.9451041047551201,0.08185692413449461,0.002751819732159086
0.20771218032181352,0.054895895244879964,0.9181430758655054,0.002751819732159086
0.6045636082655018,0.051453831704207795,0.3212572968154945,0.005109965640423823
0.3954363917344982,0.9485461682957922,0.6787427031845056,0.005109965640423823
0.3423627093723777,0.07217522242100442,0.059300468564153684,0.0033387235933239464
0.6576372906276222,0.9278247775789956,0.9406995314358463,0.0033387235933239464
0.554639833977506,0.11247482813861956,0.9663665306593038,0.0030911333340256936
0.4453601660224939,0.8875251718613805,0.03363346934069621,0.0030911333340256936
0.6821599693836535,0.6047496752109456,0.10550514096782258,0.003933009189020909
0.3178400306163464,0.3952503247890545,0.8944948590321774,0.003933009189020909
0.07016144356979451,0.07719947213903366,0.8682999315855017,0.0017982687101378322
0.9298385564302055,0.9228005278609663,0.13170006841449827,0.0017982687101378322
0.07959997868064585,0.9871139136002622,0.8141431917897946,0.0013322721555951535
0.9204000213193542,0.012886086399737762,0.18585680821020545,0.0013322721555951535
0.05257501798034642,0.5906408188245152,0.283745828132807,0.0052749943253529
0.9474249820196536,0.40935918117548475,0.716254171867193,0.0052749943253529
0.5875402115077033,0.7932079443535357,0.6890141911820633,0.004939389384148257
0.4124597884922967,0.20679205564646427,0.3109858088179367,0.004939389384148257
0.25758131295278425,0.18186616299017908,0.36278343326809986,0.007948331263870857
