# Designed quadrature rule — Legendre / uniform (Le) family
# family: legendre
# weight function: uniform on the unit cube, density 1 on [0,1]^d (Lebesgue measure, the unit cube frame of the bank)
# normalization: total mass 1, so the weights sum to 1
# verified: sum of weights = 1   (|sum w - 1| = 2.548e-18)
# domain: [0,1]^d
# d: 4   p: 13   q: 7   n: 416
# exactness: all monomials of total degree <= p
# verified max relative monomial error (BigFloat, 192 bits): 5.672288e-18
# relative error definition: |sum_s w_s prod_k x_sk^a_k - E[x^a]| / max(sum_s |w_s| prod_k |x_sk|^a_k, 1)
# project relative gate: 1.0e-11 (passed)
# min weight: 0.0002113866469421167   max weight: 0.010496839925033075   (all weights positive)
# node range: [4.9969252560661201e-07, 0.99999950030747442] (all nodes strictly inside the cube)
# source file: rules/legendre_d4_p13_n416.csv   (local tree: sync)
# source sha256: 04698bf1b97670fbe84e5e6ddba696f2de8331ebe261a4db8431ff509ec20042
# precision shipped: Float64 round-trip (17 significant digits)
# credit: ours
# credit note: our own tooling produced this rule — a cluster harvest ledger recorded this file as new to the bank — OSPool harvest ledger (cluster/finds_ospool.tsv), recorded new to the bank at the pull of 2026-09-02 16:50 UTC; a cluster job log named this exact file on a production line — a job log on OSPool's access point named it (comms/provenance/clusters/ospool-ap40-logscan.tsv, log r14_14995589_313.out), banked 2026-09-01T22:14:59Z. There is no entry in rules/literature.tsv and no node-level match against the published rules held locally, so this is our work
# credit evidence grade: cluster-find-ledger
# credit evidence: a cluster harvest ledger recorded this file as new to the bank — OSPool harvest ledger (cluster/finds_ospool.tsv), recorded new to the bank at the pull of 2026-09-02 16:50 UTC; a cluster job log named this exact file on a production line — a job log on OSPool's access point named it (comms/provenance/clusters/ospool-ap40-logscan.tsv, log r14_14995589_313.out), banked 2026-09-01T22:14:59Z
# lineage parent: unrecorded
# lineage chain root: unrecorded
# credit vocabulary: ours | derived-from:<rule> (<paper>) | transcribed:<source> | same-rule:<source> | unrecorded
# tie: no-tie
# tie note: literature survey (publish/shared/literature_best.tsv, source key frontin2021): best published count 512 for this cell, ours is 416
# tie vocabulary: same-rule:<source> | distinct:<source> (equal count, different node set) | unestablished:<source> | no-tie | no-published-count-on-record
# extended precision: twin-shipped
# Float64 file origin: round-down of the extended twin (row order shared with rules_extended/); the source file above is the bank file the twin was refined from
# extended-precision twin: rules_extended/legendre_d4_p13_q7_n416.mp.csv (80 digits, verified rel err 5.916740e-72)
# Float64 file: round-down of the extended twin (row order shared): row i here is row i of the twin rounded to Float64
# the twin rounded to IEEE binary128 (Float128): verified rel err 4.607938e-36 (0.02 eps128)
# extended-precision source sha256: bf81fd1f8e1d551a187daef496e85196558ae619bd59b5b8c2491d3fc34a265a
# generated: 2026-09-20T18:06:14 by make_publish.jl
# columns: x1,x2,x3,x4,w
x1,x2,x3,x4,w
0.14673557928284664,0.6986088760215003,0.47530401195605315,0.03718812104132322,0.002796854652743652
0.8532644207171534,0.3013911239784997,0.5246959880439469,0.9628118789586768,0.002796854652743652
0.5887849534387845,0.659930343802125,0.12135927274139212,0.4347030350055819,0.003716069469181775
0.41121504656121555,0.340069656197875,0.8786407272586079,0.5652969649944182,0.003716069469181775
0.6350913919441415,0.9815919617281169,0.7966780419741958,0.004616645207328235,0.0005218131086887011
0.3649086080558584,0.018408038271883132,0.20332195802580424,0.9953833547926718,0.0005218131086887011
0.2615933966938898,0.02749774675115259,0.48042002611528356,0.5395709173689711,0.003482632242979543
0.7384066033061102,0.9725022532488474,0.5195799738847164,0.46042908263102894,0.003482632242979543
0.7734919100418748,0.47046473072607947,0.7228155723222183,0.9192708990303746,0.0023072569921112145
0.2265080899581252,0.5295352692739206,0.2771844276777817,0.08072910096962543,0.0023072569921112145
0.20794313256650188,0.9991422734741224,0.7091987791534138,0.6368966155580633,0.0010048895449925315
0.7920568674334981,0.0008577265258775232,0.2908012208465862,0.3631033844419367,0.0010048895449925315
0.9792203086783607,0.23781974082239912,0.3807496414705151,0.35573562528788655,0.002443693385502048
0.02077969132163921,0.7621802591776009,0.6192503585294848,0.6442643747121134,0.002443693385502048
0.9233265009813141,0.5002009140136262,0.27814606243148254,0.9631622291468661,0.002324683364952744
0.07667349901868593,0.4997990859863738,0.7218539375685175,0.03683777085313383,0.002324683364952744
0.010211495206998234,0.17786723096196658,0.8686149449245468,0.16118616681383247,0.0010886651401763648
0.9897885047930017,0.8221327690380335,0.13138505507545317,0.8388138331861675,0.0010886651401763648
0.9957196228122197,0.86211190050187,0.6946347778250376,0.6127569055819537,0.0015627013802078002
0.004280377187780257,0.13788809949812997,0.3053652221749625,0.3872430944180463,0.0015627013802078002
0.19081306135016868,0.08746669018326415,0.15887779581349465,0.9153883051386079,0.0020183333193108614
0.8091869386498313,0.9125333098167359,0.8411222041865053,0.08461169486139208,0.0020183333193108614
0.9829533037298063,0.4747978117679149,0.5053408535364274,0.07397766919484065,0.0017334267228317165
0.01704669627019374,0.5252021882320851,0.4946591464635725,0.9260223308051594,0.0017334267228317165
0.001616289333463416,0.931326834692142,0.6213369154526731,0.8399931236803038,0.0005319116869425228
0.9983837106665366,0.0686731653078581,0.3786630845473269,0.1600068763196963,0.0005319116869425228
0.7856996898945602,0.004526502665577858,0.6492874583529075,0.6805178964435454,0.001807500358926123
0.21430031010543985,0.9954734973344221,0.35071254164709253,0.31948210355645457,0.001807500358926123
0.0064414815284491505,0.9657074141634507,0.9893276001174051,0.16062503647914028,0.0002113866469421167
0.9935585184715509,0.0342925858365493,0.010672399882594887,0.8393749635208597,0.0002113866469421167
0.37094301763689463,0.45234115180932993,0.7418597275824204,0.28010042600925467,0.007129786769292301
0.6290569823631054,0.5476588481906701,0.25814027241757964,0.7198995739907453,0.007129786769292301
0.9441647608962278,0.9729348064560297,0.573926607222162,0.796106548165863,0.0014062008947315977
0.055835239103772194,0.027065193543970262,0.42607339277783796,0.203893451834137,0.0014062008947315977
0.7722302335719334,0.39062865269834385,0.9025132445522084,0.9774756572530275,0.0012311924296515985
0.2277697664280665,0.6093713473016562,0.09748675544779165,0.022524342746972414,0.0012311924296515985
0.0643655200671189,0.6018258622939537,0.8158522419741461,0.87090729809954,0.0030960393664190354
0.9356344799328811,0.3981741377060463,0.1841477580258539,0.12909270190046,0.0030960393664190354
0.9101275201807765,0.970597850564739,0.03075779998052712,0.0380425416903997,0.0002897519683161882
